Start,End
4283.04,4299.72
4299.72,4304.2
4304.2,4310.24
4310.24,4337.08
4337.08,4344.2
4344.2,4370.36
4370.36,4400.36
4400.36,4410.64
4410.64,4414.64
4414.64,4420.8
4420.8,4424.0
4424.0,4428.36
4428.36,4430.92
4430.92,4435.76
4435.76,4440.88
4440.88,4447.44
4447.44,4457.68
4457.68,4460.96
4460.96,4464.48
4464.48,4464.6
4464.6,4479.28
4479.28,4490.48
4490.48,4505.76
4505.76,4516.48
4516.48,4517.6
4517.6,4519.08
4519.08,4525.4
4525.4,4531.2
4531.2,4547.64
4547.64,4551.28
4551.28,4553.08
4553.08,4567.32
4567.32,4568.48
4568.48,4573.4
4573.4,4574.6
4574.6,4576.4
4576.4,4577.68
4577.68,4588.52
4588.52,4590.16
4590.16,4596.32
4596.32,4598.48
4598.48,4616.56
4616.56,4618.68
4618.68,4636.16
4636.16,4638.16
4638.16,4643.16
4643.16,4644.8
4644.8,4650.08
4650.08,4652.8
4652.8,4656.0
4656.0,4657.2
4657.2,4662.44
4662.44,4664.76
4664.76,4670.32
4670.32,4672.04
4672.04,4672.52
4672.52,4674.56
4674.56,4678.48
4678.48,4679.72
4679.72,4681.44
4681.44,4689.88
4689.88,4698.04
4698.04,4707.32
4707.32,4708.52
4708.52,4712.48
4712.48,4716.4
4716.4,4722.2
4722.2,4723.48
4723.48,4730.84
4730.84,4732.04
4732.04,4733.04
4733.04,4734.36
4734.36,4736.44
4736.44,4737.36
4737.36,4743.4
4743.4,4745.08
4745.08,4747.0
4747.0,4748.04
4748.04,4754.8
4754.8,4756.44
4756.44,4761.32
4761.32,4764.72
4764.72,4766.68
4766.68,4771.76
4771.76,4777.96
4777.96,4782.12
4782.12,4784.64
4784.64,4786.12
4786.12,4792.88
4792.88,4795.64
4795.64,4806.2
4806.2,4809.32
4809.32,4810.44
4810.44,4814.28
4814.28,4815.6
4815.6,4823.36
4823.36,4828.0
4828.0,4830.64
4830.64,4832.08
4832.08,4834.76
4834.76,4836.68
4836.68,4842.04
4842.04,4842.32
4842.32,4842.8
4842.8,4844.2
4844.2,4846.48
4846.48,4850.32
4850.32,4851.52
4851.52,4854.56
4854.56,4875.84
4875.84,4878.16
4878.16,4886.16
4886.16,4887.64
4887.64,4892.56
4892.56,4895.92
4895.92,4897.56
4897.56,4900.2
4900.2,4909.64
